entrezgene_id,symbol,pathway,GO_ID
56940,DUSP22,Transcriptional Regulation,GO:0006355
200350,FOXD4L1,Transcriptional Regulation,GO:0006355
54927,CHCHD3,Transcriptional Regulation,GO:0006355
51339,DACT1,Transcriptional Regulation,GO:0006355
4848,CNOT2,Transcriptional Regulation,GO:0006355
57600,FNIP2,Transcriptional Regulation,GO:0006355
1789,DNMT3B,Transcriptional Regulation,GO:0006355
8409,UXT,Transcriptional Regulation,GO:0006355
23493,HEY2,Transcriptional Regulation,GO:0006355
7227,TRPS1,Transcriptional Regulation,GO:0006355
56180,MOSPD1,Transcriptional Regulation,GO:0006355
27022,FOXD3,Transcriptional Regulation,GO:0006355
9734,HDAC9,Transcriptional Regulation,GO:0006355
11244,ZHX1,Transcriptional Regulation,GO:0006355
55689,YEATS2,Transcriptional Regulation,GO:0006355
23613,ZMYND8,Transcriptional Regulation,GO:0006355
57057,TBX20,Transcriptional Regulation,GO:0006355
51684,SUFU,Transcriptional Regulation,GO:0006355
51592,TRIM33,Transcriptional Regulation,GO:0006355
23405,DICER1,Transcriptional Regulation,GO:0006355
10014,HDAC5,Transcriptional Regulation,GO:0006355
22890,ZBTB1,Transcriptional Regulation,GO:0006355
27033,ZBTB32,Transcriptional Regulation,GO:0006355
26155,NOC2L,Transcriptional Regulation,GO:0006355
50945,TBX22,Transcriptional Regulation,GO:0006355
22823,MTF2,Transcriptional Regulation,GO:0006355
7189,TRAF6,Transcriptional Regulation,GO:0006355
11278,KLF12,Transcriptional Regulation,GO:0006355
23462,HEY1,Transcriptional Regulation,GO:0006355
1761,DMRT1,Transcriptional Regulation,GO:0006355
29915,HCFC2,Transcriptional Regulation,GO:0006355
9612,NCOR2,Transcriptional Regulation,GO:0006355
23741,EID1,Transcriptional Regulation,GO:0006355
22882,ZHX2,Transcriptional Regulation,GO:0006355
3150,HMGN1,Transcriptional Regulation,GO:0006355
8178,ELL,Transcriptional Regulation,GO:0006355
8563,THOC5,Transcriptional Regulation,GO:0006355
7919,DDX39B,Transcriptional Regulation,GO:0006355
10189,ALYREF,Transcriptional Regulation,GO:0006355
80237,ELL3,Transcriptional Regulation,GO:0006355
11198,SUPT16H,Transcriptional Regulation,GO:0006355
138151,NACC2,Transcriptional Regulation,GO:0006355
54498,SMO,Transcriptional Regulation,GO:0006355
27148,STK36,Transcriptional Regulation,GO:0006355
22926,ATF6,Transcriptional Regulation,GO:0006355
7099,TLR4,Transcriptional Regulation,GO:0006355
7188,TRAF5,Transcriptional Regulation,GO:0006355
8600,TNFSF11,Transcriptional Regulation,GO:0006355
1147,CHUK,Transcriptional Regulation,GO:0006355
8837,CFLAR,Transcriptional Regulation,GO:0006355
9175,MAP3K13,Transcriptional Regulation,GO:0006355
6885,MAP3K7,Transcriptional Regulation,GO:0006355
8767,RIPK2,Transcriptional Regulation,GO:0006355
7097,TLR2,Transcriptional Regulation,GO:0006355
9252,RPS6KA5,Transcriptional Regulation,GO:0006355
8986,RPS6KA4,Transcriptional Regulation,GO:0006355
3630,INS,Transcriptional Regulation,GO:0006355
4057,LTF,Transcriptional Regulation,GO:0006355
5319,PLA2G1B,Transcriptional Regulation,GO:0006355
4914,NTRK1,Transcriptional Regulation,GO:0006355
6279,S100A8,Transcriptional Regulation,GO:0006355
5579,PRKCB,Transcriptional Regulation,GO:0006355
6280,S100A9,Transcriptional Regulation,GO:0006355
4869,NPM1,Transcriptional Regulation,GO:0006355
3570,IL6R,Transcriptional Regulation,GO:0006355
1191,CLU,Transcriptional Regulation,GO:0006355
2241,FER,Transcriptional Regulation,GO:0006355
5610,EIF2AK2,Transcriptional Regulation,GO:0006355
5583,PRKCH,Transcriptional Regulation,GO:0006355
958,CD40,Transcriptional Regulation,GO:0006355
10935,PRDX3,Transcriptional Regulation,GO:0006355
5584,PRKCI,Transcriptional Regulation,GO:0006355
54101,RIPK4,Transcriptional Regulation,GO:0006355
136319,MTPN,Transcriptional Regulation,GO:0006355
114609,TIRAP,Transcriptional Regulation,GO:0006355
5687,PSMA6,Transcriptional Regulation,GO:0006355
7334,UBE2N,Transcriptional Regulation,GO:0006355
101,ADAM8,Transcriptional Regulation,GO:0006355
6283,S100A12,Transcriptional Regulation,GO:0006355
4791,NFKB2,Transcriptional Regulation,GO:0006355
5588,PRKCQ,Transcriptional Regulation,GO:0006355
5590,PRKCZ,Transcriptional Regulation,GO:0006355
695,BTK,Transcriptional Regulation,GO:0006355
10010,TRAF2,Transcriptional Regulation,GO:0006355
22954,TRIM32,Transcriptional Regulation,GO:0006355
7185,TRAF1,Transcriptional Regulation,GO:0006355
8737,RIPK1,Transcriptional Regulation,GO:0006355
177,AGER,Transcriptional Regulation,GO:0006355
5587,PRKD1,Transcriptional Regulation,GO:0006355
8717,TRADD,Transcriptional Regulation,GO:0006355
4793,NFKBIB,Transcriptional Regulation,GO:0006355
10454,TAB1,Transcriptional Regulation,GO:0006355
23085,ERC1,Transcriptional Regulation,GO:0006355
257397,TAB3,Transcriptional Regulation,GO:0006355
121268,RHEBL1,Transcriptional Regulation,GO:0006355
1896,EDA,Transcriptional Regulation,GO:0006355
9181,ARHGEF2,Transcriptional Regulation,GO:0006355
338382,RAB7B,Transcriptional Regulation,GO:0006355
64320,RNF25,Transcriptional Regulation,GO:0006355
55072,RNF31,Transcriptional Regulation,GO:0006355
79092,CARD14,Transcriptional Regulation,GO:0006355
84433,CARD11,Transcriptional Regulation,GO:0006355
25865,PRKD2,Transcriptional Regulation,GO:0006355
85363,TRIM5,Transcriptional Regulation,GO:0006355
60401,EDA2R,Transcriptional Regulation,GO:0006355
55367,PIDD,Transcriptional Regulation,GO:0006355
64127,NOD2,Transcriptional Regulation,GO:0006355
58484,NLRC4,Transcriptional Regulation,GO:0006355
8877,SPHK1,Transcriptional Regulation,GO:0006355
54386,TERF2IP,Transcriptional Regulation,GO:0006355
23118,TAB2,Transcriptional Regulation,GO:0006355
10892,MALT1,Transcriptional Regulation,GO:0006355
238,ALK,Transcriptional Regulation,GO:0006355
8995,TNFSF18,Transcriptional Regulation,GO:0006355
815,CAMK2A,Transcriptional Regulation,GO:0006355
10392,NOD1,Transcriptional Regulation,GO:0006355
11035,RIPK3,Transcriptional Regulation,GO:0006355
8517,IKBKG,Transcriptional Regulation,GO:0006355
8792,TNFRSF11A,Transcriptional Regulation,GO:0006355
23378,RRP8,Transcriptional Regulation,GO:0006355
6446,SGK1,Transcriptional Regulation,GO:0006355
3055,HCK,Transcriptional Regulation,GO:0006355
3162,HMOX1,Transcriptional Regulation,GO:0006355
2668,ATF2,Transcriptional Regulation,GO:0006355
5594,MAPK1,Transcriptional Regulation,GO:0006355
5599,MAPK8,Transcriptional Regulation,GO:0006355
5601,MAPK9,Transcriptional Regulation,GO:0006355
5602,MAPK10,Transcriptional Regulation,GO:0006355
5600,MAPK11,Transcriptional Regulation,GO:0006355
1432,MAPK14,Transcriptional Regulation,GO:0006355
23678,SGK3,Transcriptional Regulation,GO:0006355
58487,CREBZF,Transcriptional Regulation,GO:0006355
2044,EPHA5,Transcriptional Regulation,GO:0006355
5649,RELN,Transcriptional Regulation,GO:0006355
200186,CRTC2,Transcriptional Regulation,GO:0006355
283629,TSSK4,Transcriptional Regulation,GO:0006355
57118,CAMK1D,Transcriptional Regulation,GO:0006355
676,BRDT,Transcriptional Regulation,GO:0006355
26585,GREM1,Transcriptional Regulation,GO:0006355
6722,SRF,Transcriptional Regulation,GO:0006355
3638,INSIG1,Transcriptional Regulation,GO:0006355
22937,SCAP,Transcriptional Regulation,GO:0006355
55160,ARHGEF10L,Transcriptional Regulation,GO:0006355
51141,INSIG2,Transcriptional Regulation,GO:0006355
4666,NACA,Transcriptional Regulation,GO:0006355
57708,MIER1,Transcriptional Regulation,GO:0006355
23476,BRD4,Transcriptional Regulation,GO:0006355
6830,SUPT6H,Transcriptional Regulation,GO:0006355
123169,LEO1,Transcriptional Regulation,GO:0006355
80349,WDR61,Transcriptional Regulation,GO:0006355
55294,FBXW7,Transcriptional Regulation,GO:0006355
1112,FOXN3,Transcriptional Regulation,GO:0006355
2069,EREG,Transcriptional Regulation,GO:0006355
9044,BTAF1,Transcriptional Regulation,GO:0006355
6926,TBX3,Transcriptional Regulation,GO:0006355
55922,NKRF,Transcriptional Regulation,GO:0006355
332,BIRC5,Transcriptional Regulation,GO:0006355
93986,FOXP2,Transcriptional Regulation,GO:0006355
23543,RBFOX2,Transcriptional Regulation,GO:0006355
5205,ATP8B1,Transcriptional Regulation,GO:0006355
10268,RAMP3,Transcriptional Regulation,GO:0006355
9682,KDM4A,Transcriptional Regulation,GO:0006355
56242,ZNF253,Transcriptional Regulation,GO:0006355
7764,ZNF217,Transcriptional Regulation,GO:0006355
5195,PEX14,Transcriptional Regulation,GO:0006355
51053,GMNN,Transcriptional Regulation,GO:0006355
8726,EED,Transcriptional Regulation,GO:0006355
51341,ZBTB7A,Transcriptional Regulation,GO:0006355
796,CALCA,Transcriptional Regulation,GO:0006355
3440,IFNA2,Transcriptional Regulation,GO:0006355
7141,TNP1,Transcriptional Regulation,GO:0006355
7067,THRA,Transcriptional Regulation,GO:0006355
3312,HSPA8,Transcriptional Regulation,GO:0006355
7520,XRCC5,Transcriptional Regulation,GO:0006355
5451,POU2F1,Transcriptional Regulation,GO:0006355
6936,GCFC2,Transcriptional Regulation,GO:0006355
7559,ZNF12,Transcriptional Regulation,GO:0006355
7572,ZNF24,Transcriptional Regulation,GO:0006355
7292,TNFSF4,Transcriptional Regulation,GO:0006355
10971,YWHAQ,Transcriptional Regulation,GO:0006355
5926,ARID4A,Transcriptional Regulation,GO:0006355
5371,PML,Transcriptional Regulation,GO:0006355
6935,ZEB1,Transcriptional Regulation,GO:0006355
3397,ID1,Transcriptional Regulation,GO:0006355
2004,ELK3,Transcriptional Regulation,GO:0006355
7293,TNFRSF4,Transcriptional Regulation,GO:0006355
23468,CBX5,Transcriptional Regulation,GO:0006355
1027,CDKN1B,Transcriptional Regulation,GO:0006355
3400,ID4,Transcriptional Regulation,GO:0006355
6375,XCL1,Transcriptional Regulation,GO:0006355
3987,LIMS1,Transcriptional Regulation,GO:0006355
2729,GCLC,Transcriptional Regulation,GO:0006355
1063,CENPF,Transcriptional Regulation,GO:0006355
9647,PPM1F,Transcriptional Regulation,GO:0006355
429,ASCL1,Transcriptional Regulation,GO:0006355
190,NR0B1,Transcriptional Regulation,GO:0006355
6310,ATXN1,Transcriptional Regulation,GO:0006355
7376,NR1H2,Transcriptional Regulation,GO:0006355
2290,FOXG1,Transcriptional Regulation,GO:0006355
5083,PAX9,Transcriptional Regulation,GO:0006355
1488,CTBP2,Transcriptional Regulation,GO:0006355
84695,LOXL3,Transcriptional Regulation,GO:0006355
7341,SUMO1,Transcriptional Regulation,GO:0006355
4904,YBX1,Transcriptional Regulation,GO:0006355
23532,PRAME,Transcriptional Regulation,GO:0006355
10409,BASP1,Transcriptional Regulation,GO:0006355
100381270,ZBED6,Transcriptional Regulation,GO:0006355
1020,CDK5,Transcriptional Regulation,GO:0006355
6418,SET,Transcriptional Regulation,GO:0006355
3084,NRG1,Transcriptional Regulation,GO:0006355
3399,ID3,Transcriptional Regulation,GO:0006355
4294,MAP3K10,Transcriptional Regulation,GO:0006355
10865,ARID5A,Transcriptional Regulation,GO:0006355
7088,TLE1,Transcriptional Regulation,GO:0006355
7089,TLE2,Transcriptional Regulation,GO:0006355
6015,RING1,Transcriptional Regulation,GO:0006355
10657,KHDRBS1,Transcriptional Regulation,GO:0006355
92129,RIPPLY1,Transcriptional Regulation,GO:0006355
11335,CBX3,Transcriptional Regulation,GO:0006355
6909,TBX2,Transcriptional Regulation,GO:0006355
4664,NAB1,Transcriptional Regulation,GO:0006355
2621,GAS6,Transcriptional Regulation,GO:0006355
84159,ARID5B,Transcriptional Regulation,GO:0006355
8851,CDK5R1,Transcriptional Regulation,GO:0006355
5796,PTPRK,Transcriptional Regulation,GO:0006355
11007,CCDC85B,Transcriptional Regulation,GO:0006355
9370,ADIPOQ,Transcriptional Regulation,GO:0006355
9208,LRRFIP1,Transcriptional Regulation,GO:0006355
605,BCL7A,Transcriptional Regulation,GO:0006355
27250,PDCD4,Transcriptional Regulation,GO:0006355
55635,DEPDC1,Transcriptional Regulation,GO:0006355
57616,TSHZ3,Transcriptional Regulation,GO:0006355
155054,ZNF425,Transcriptional Regulation,GO:0006355
79618,HMBOX1,Transcriptional Regulation,GO:0006355
155061,ZNF746,Transcriptional Regulation,GO:0006355
284252,KCTD1,Transcriptional Regulation,GO:0006355
10595,ERN2,Transcriptional Regulation,GO:0006355
220929,ZNF438,Transcriptional Regulation,GO:0006355
9541,CIR1,Transcriptional Regulation,GO:0006355
54815,GATAD2A,Transcriptional Regulation,GO:0006355
51588,PIAS4,Transcriptional Regulation,GO:0006355
84619,ZGPAT,Transcriptional Regulation,GO:0006355
79576,NKAP,Transcriptional Regulation,GO:0006355
84524,ZC3H8,Transcriptional Regulation,GO:0006355
80712,ESX1,Transcriptional Regulation,GO:0006355
163126,EID2,Transcriptional Regulation,GO:0006355
163255,ZNF540,Transcriptional Regulation,GO:0006355
29890,RBM15B,Transcriptional Regulation,GO:0006355
127343,DMBX1,Transcriptional Regulation,GO:0006355
22893,BAHD1,Transcriptional Regulation,GO:0006355
117581,TWIST2,Transcriptional Regulation,GO:0006355
23414,ZFPM2,Transcriptional Regulation,GO:0006355
162989,DEDD2,Transcriptional Regulation,GO:0006355
3720,JARID2,Transcriptional Regulation,GO:0006355
6605,SMARCE1,Transcriptional Regulation,GO:0006355
57326,PBXIP1,Transcriptional Regulation,GO:0006355
51001,MTERFD1,Transcriptional Regulation,GO:0006355
22955,SCMH1,Transcriptional Regulation,GO:0006355
6423,SFRP2,Transcriptional Regulation,GO:0006355
23119,HIC2,Transcriptional Regulation,GO:0006355
55031,USP47,Transcriptional Regulation,GO:0006355
55170,PRMT6,Transcriptional Regulation,GO:0006355
144165,PRICKLE1,Transcriptional Regulation,GO:0006355
112939,NACC1,Transcriptional Regulation,GO:0006355
222894,FERD3L,Transcriptional Regulation,GO:0006355
51720,UIMC1,Transcriptional Regulation,GO:0006355
57761,TRIB3,Transcriptional Regulation,GO:0006355
84891,ZSCAN10,Transcriptional Regulation,GO:0006355
83852,SETDB2,Transcriptional Regulation,GO:0006355
5204,PFDN5,Transcriptional Regulation,GO:0006355
54737,MPHOSPH8,Transcriptional Regulation,GO:0006355
11331,PHB2,Transcriptional Regulation,GO:0006355
80764,THAP7,Transcriptional Regulation,GO:0006355
83595,SOX7,Transcriptional Regulation,GO:0006355
84108,PCGF6,Transcriptional Regulation,GO:0006355
59348,ZNF350,Transcriptional Regulation,GO:0006355
11059,WWP1,Transcriptional Regulation,GO:0006355
64412,GZF1,Transcriptional Regulation,GO:0006355
64375,IKZF4,Transcriptional Regulation,GO:0006355
27086,FOXP1,Transcriptional Regulation,GO:0006355
23051,ZHX3,Transcriptional Regulation,GO:0006355
79697,NO66,Transcriptional Regulation,GO:0006355
80139,ZNF703,Transcriptional Regulation,GO:0006355
79813,EHMT1,Transcriptional Regulation,GO:0006355
23598,PATZ1,Transcriptional Regulation,GO:0006355
5119,CHMP1A,Transcriptional Regulation,GO:0006355
3166,HMX1,Transcriptional Regulation,GO:0006355
56956,LHX9,Transcriptional Regulation,GO:0006355
26508,HEYL,Transcriptional Regulation,GO:0006355
11107,PRDM5,Transcriptional Regulation,GO:0006355
2909,ARHGAP35,Transcriptional Regulation,GO:0006355
55915,LANCL2,Transcriptional Regulation,GO:0006355
51132,RLIM,Transcriptional Regulation,GO:0006355
9774,BCLAF1,Transcriptional Regulation,GO:0006355
57786,RBAK,Transcriptional Regulation,GO:0006355
7342,UBP1,Transcriptional Regulation,GO:0006355
7767,ZNF224,Transcriptional Regulation,GO:0006355
51079,NDUFA13,Transcriptional Regulation,GO:0006355
51222,ZNF219,Transcriptional Regulation,GO:0006355
64174,MBD2,Transcriptional Regulation,GO:0006355
10013,HDAC6,Transcriptional Regulation,GO:0006355
27122,DKK3,Transcriptional Regulation,GO:0006355
8427,ZNF282,Transcriptional Regulation,GO:0006355
1616,DAXX,Transcriptional Regulation,GO:0006355
10765,KDM5B,Transcriptional Regulation,GO:0006355
8994,LIMD1,Transcriptional Regulation,GO:0006355
6945,MLX,Transcriptional Regulation,GO:0006355
51460,SFMBT1,Transcriptional Regulation,GO:0006355
51193,ZNF639,Transcriptional Regulation,GO:0006355
4152,MBD1,Transcriptional Regulation,GO:0006355
29947,DNMT3L,Transcriptional Regulation,GO:0006355
23186,RCOR1,Transcriptional Regulation,GO:0006355
49854,ZBTB21,Transcriptional Regulation,GO:0006355
58533,SNX6,Transcriptional Regulation,GO:0006355
51147,ING4,Transcriptional Regulation,GO:0006355
8914,TIMELESS,Transcriptional Regulation,GO:0006355
5036,PA2G4,Transcriptional Regulation,GO:0006355
7707,ZNF148,Transcriptional Regulation,GO:0006355
8945,BTRC,Transcriptional Regulation,GO:0006355
22904,SBNO2,Transcriptional Regulation,GO:0006355
10172,ZNF256,Transcriptional Regulation,GO:0006355
25776,CBY1,Transcriptional Regulation,GO:0006355
81628,TSC22D4,Transcriptional Regulation,GO:0006355
26013,L3MBTL1,Transcriptional Regulation,GO:0006355
4017,LOXL2,Transcriptional Regulation,GO:0006355
10636,RGS14,Transcriptional Regulation,GO:0006355
6197,RPS6KA3,Transcriptional Regulation,GO:0006355
6195,RPS6KA1,Transcriptional Regulation,GO:0006355
1111,CHEK1,Transcriptional Regulation,GO:0006355
8318,CDC45,Transcriptional Regulation,GO:0006355
1719,DHFR,Transcriptional Regulation,GO:0006355
7298,TYMS,Transcriptional Regulation,GO:0006355
983,CDK1,Transcriptional Regulation,GO:0006355
5422,POLA1,Transcriptional Regulation,GO:0006355
5111,PCNA,Transcriptional Regulation,GO:0006355
6241,RRM2,Transcriptional Regulation,GO:0006355
8900,CCNA1,Transcriptional Regulation,GO:0006355
10166,ORC1,Transcriptional Regulation,GO:0006355
990,CDC6,Transcriptional Regulation,GO:0006355
81620,CDT1,Transcriptional Regulation,GO:0006355
26271,FBXO5,Transcriptional Regulation,GO:0006355
6839,SUV39H1,Transcriptional Regulation,GO:0006355
11176,BAZ2A,Transcriptional Regulation,GO:0006355
4582,MUC1,Transcriptional Regulation,GO:0006355
6872,TAF1,Transcriptional Regulation,GO:0006355
22976,PAXIP1,Transcriptional Regulation,GO:0006355
5046,PCSK6,Transcriptional Regulation,GO:0006355
331,XIAP,Transcriptional Regulation,GO:0006355
25824,PRDX5,Transcriptional Regulation,GO:0006355
4665,NAB2,Transcriptional Regulation,GO:0006355
84232,MAF1,Transcriptional Regulation,GO:0006355
8399,PLA2G10,Transcriptional Regulation,GO:0006355
8323,FZD6,Transcriptional Regulation,GO:0006355
7466,WFS1,Transcriptional Regulation,GO:0006355
2099,ESR1,Transcriptional Regulation,GO:0006355
5621,PRNP,Transcriptional Regulation,GO:0006355
9361,PIM1,Transcriptional Regulation,GO:0006355
2316,FLNA,Transcriptional Regulation,GO:0006355
5087,PBX1,Transcriptional Regulation,GO:0006355
1054,CEBPG,Transcriptional Regulation,GO:0006355
8431,NR0B2,Transcriptional Regulation,GO:0006355
6425,SFRP5,Transcriptional Regulation,GO:0006355
6424,SFRP4,Transcriptional Regulation,GO:0006355
59307,SIGIRR,Transcriptional Regulation,GO:0006355
10221,TRIB1,Transcriptional Regulation,GO:0006355
54583,EGLN1,Transcriptional Regulation,GO:0006355
56998,CTNNBIP1,Transcriptional Regulation,GO:0006355
8621,CDK13,Transcriptional Regulation,GO:0006355
51755,CDK12,Transcriptional Regulation,GO:0006355
150094,SIK1,Transcriptional Regulation,GO:0006355
57492,ARID1B,Transcriptional Regulation,GO:0006355
6602,SMARCD1,Transcriptional Regulation,GO:0006355
9031,BAZ1B,Transcriptional Regulation,GO:0006355
8085,KMT2B,Transcriptional Regulation,GO:0006355
3070,HELLS,Transcriptional Regulation,GO:0006355
7391,USF1,Transcriptional Regulation,GO:0006355
100132074,FOXO6,Transcriptional Regulation,GO:0006355
10456,HAX1,Transcriptional Regulation,GO:0006355
406,ARNTL,Transcriptional Regulation,GO:0006355
375790,AGRN,Transcriptional Regulation,GO:0006355
28514,DLL1,Transcriptional Regulation,GO:0006355
1654,DDX3X,Transcriptional Regulation,GO:0006355
9270,ITGB1BP1,Transcriptional Regulation,GO:0006355
401,PHOX2A,Transcriptional Regulation,GO:0006355
4659,PPP1R12A,Transcriptional Regulation,GO:0006355
5359,PLSCR1,Transcriptional Regulation,GO:0006355
8473,OGT,Transcriptional Regulation,GO:0006355
6666,SOX12,Transcriptional Regulation,GO:0006355
7098,TLR3,Transcriptional Regulation,GO:0006355
9575,CLOCK,Transcriptional Regulation,GO:0006355
200424,TET3,Transcriptional Regulation,GO:0006355
3227,HOXC11,Transcriptional Regulation,GO:0006355
8440,NCK2,Transcriptional Regulation,GO:0006355
51499,TRIAP1,Transcriptional Regulation,GO:0006355
63928,CHP2,Transcriptional Regulation,GO:0006355
904,CCNT1,Transcriptional Regulation,GO:0006355
905,CCNT2,Transcriptional Regulation,GO:0006355
11168,PSIP1,Transcriptional Regulation,GO:0006355
10001,MED6,Transcriptional Regulation,GO:0006355
24148,PRPF6,Transcriptional Regulation,GO:0006355
23125,CAMTA2,Transcriptional Regulation,GO:0006355
8658,TNKS,Transcriptional Regulation,GO:0006355
10272,FSTL3,Transcriptional Regulation,GO:0006355
2103,ESRRB,Transcriptional Regulation,GO:0006355
90865,IL33,Transcriptional Regulation,GO:0006355
23586,DDX58,Transcriptional Regulation,GO:0006355
1956,EGFR,Transcriptional Regulation,GO:0006355
3265,HRAS,Transcriptional Regulation,GO:0006355
5443,POMC,Transcriptional Regulation,GO:0006355
1113,CGA,Transcriptional Regulation,GO:0006355
2488,FSHB,Transcriptional Regulation,GO:0006355
3456,IFNB1,Transcriptional Regulation,GO:0006355
5196,PF4,Transcriptional Regulation,GO:0006355
3627,CXCL10,Transcriptional Regulation,GO:0006355
915,CD3D,Transcriptional Regulation,GO:0006355
5054,SERPINE1,Transcriptional Regulation,GO:0006355
2246,FGF1,Transcriptional Regulation,GO:0006355
8731,MET,Transcriptional Regulation,GO:0006355
5345,SERPINF2,Transcriptional Regulation,GO:0006355
1440,CSF3,Transcriptional Regulation,GO:0006355
2101,ESRRA,Transcriptional Regulation,GO:0006355
83605,OSM,Transcriptional Regulation,GO:0006355
6654,HGF,Transcriptional Regulation,GO:0006355
3059,HCLS1,Transcriptional Regulation,GO:0006355
3976,LIF,Transcriptional Regulation,GO:0006355
4654,MYOD1,Transcriptional Regulation,GO:0006355
4656,MYOG,Transcriptional Regulation,GO:0006355
4690,NCK1,Transcriptional Regulation,GO:0006355
23433,RHOQ,Transcriptional Regulation,GO:0006355
10535,JUNB,Transcriptional Regulation,GO:0006355
3214,HOXB4,Transcriptional Regulation,GO:0006355
116,ADCYAP1,Transcriptional Regulation,GO:0006355
7132,TNFRSF1A,Transcriptional Regulation,GO:0006355
2071,ERCC3,Transcriptional Regulation,GO:0006355
7942,TFEB,Transcriptional Regulation,GO:0006355
7030,TFE3,Transcriptional Regulation,GO:0006355
3202,HOXA5,Transcriptional Regulation,GO:0006355
3589,IL11,Transcriptional Regulation,GO:0006355
653,BMP5,Transcriptional Regulation,GO:0006355
4831,NME2,Transcriptional Regulation,GO:0006355
3655,ITGA6,Transcriptional Regulation,GO:0006355
4618,MYF6,Transcriptional Regulation,GO:0006355
2624,GATA2,Transcriptional Regulation,GO:0006355
892,CCNC,Transcriptional Regulation,GO:0006355
4005,LMO2,Transcriptional Regulation,GO:0006355
4004,LMO1,Transcriptional Regulation,GO:0006355
5933,RBL1,Transcriptional Regulation,GO:0006355
2965,GTF2H1,Transcriptional Regulation,GO:0006355
6095,RORA,Transcriptional Regulation,GO:0006355
6720,SREBF1,Transcriptional Regulation,GO:0006355
27316,RBMX,Transcriptional Regulation,GO:0006355
1030,CDKN2B,Transcriptional Regulation,GO:0006355
10135,NAMPT,Transcriptional Regulation,GO:0006355
1044,CDX1,Transcriptional Regulation,GO:0006355
7182,NR2C2,Transcriptional Regulation,GO:0006355
6556,SLC11A1,Transcriptional Regulation,GO:0006355
1024,CDK8,Transcriptional Regulation,GO:0006355
2833,CXCR3,Transcriptional Regulation,GO:0006355
1025,CDK9,Transcriptional Regulation,GO:0006355
6777,STAT5B,Transcriptional Regulation,GO:0006355
902,CCNH,Transcriptional Regulation,GO:0006355
4331,MNAT1,Transcriptional Regulation,GO:0006355
2958,GTF2A2,Transcriptional Regulation,GO:0006355
8050,PDX1,Transcriptional Regulation,GO:0006355
2150,F2RL1,Transcriptional Regulation,GO:0006355
8028,MLLT10,Transcriptional Regulation,GO:0006355
1012,CDH13,Transcriptional Regulation,GO:0006355
3996,DLG4,Transcriptional Regulation,GO:0006355
182,JAG1,Transcriptional Regulation,GO:0006355
5591,PRKDC,Transcriptional Regulation,GO:0006355
5310,PKD1,Transcriptional Regulation,GO:0006355
3297,HSF1,Transcriptional Regulation,GO:0006355
4157,MC1R,Transcriptional Regulation,GO:0006355
5460,POU5F1,Transcriptional Regulation,GO:0006355
4808,NHLH2,Transcriptional Regulation,GO:0006355
3298,HSF2,Transcriptional Regulation,GO:0006355
114787,GRIN1,Transcriptional Regulation,GO:0006355
6041,RNASEL,Transcriptional Regulation,GO:0006355
2551,GABPA,Transcriptional Regulation,GO:0006355
8327,GABPB1,Transcriptional Regulation,GO:0006355
3295,DBP,Transcriptional Regulation,GO:0006355
6598,SMARCB1,Transcriptional Regulation,GO:0006355
8692,HYAL2,Transcriptional Regulation,GO:0006355
2299,FOXI1,Transcriptional Regulation,GO:0006355
4775,NFATC3,Transcriptional Regulation,GO:0006355
8772,FADD,Transcriptional Regulation,GO:0006355
5598,MAPK7,Transcriptional Regulation,GO:0006355
2516,NR5A1,Transcriptional Regulation,GO:0006355
7855,FZD5,Transcriptional Regulation,GO:0006355
8878,SQSTM1,Transcriptional Regulation,GO:0006355
9412,MED21,Transcriptional Regulation,GO:0006355
3663,IRF5,Transcriptional Regulation,GO:0006355
7027,TFDP1,Transcriptional Regulation,GO:0006355
7029,TFDP2,Transcriptional Regulation,GO:0006355
4209,MEF2D,Transcriptional Regulation,GO:0006355
10318,TNIP1,Transcriptional Regulation,GO:0006355
27063,ANKRD1,Transcriptional Regulation,GO:0006355
1875,E2F5,Transcriptional Regulation,GO:0006355
6760,SS18,Transcriptional Regulation,GO:0006355
7392,USF2,Transcriptional Regulation,GO:0006355
4780,NFE2L2,Transcriptional Regulation,GO:0006355
1874,E2F4,Transcriptional Regulation,GO:0006355
3605,IL17A,Transcriptional Regulation,GO:0006355
6880,TAF9,Transcriptional Regulation,GO:0006355
79755,ZNF750,Transcriptional Regulation,GO:0006355
55827,DCAF6,Transcriptional Regulation,GO:0006355
8433,UTF1,Transcriptional Regulation,GO:0006355
114803,MYSM1,Transcriptional Regulation,GO:0006355
65981,CAPRIN2,Transcriptional Regulation,GO:0006355
54790,TET2,Transcriptional Regulation,GO:0006355
6873,TAF2,Transcriptional Regulation,GO:0006355
23373,CRTC1,Transcriptional Regulation,GO:0006355
55252,ASXL2,Transcriptional Regulation,GO:0006355
55022,PID1,Transcriptional Regulation,GO:0006355
57506,MAVS,Transcriptional Regulation,GO:0006355
283149,BCL9L,Transcriptional Regulation,GO:0006355
340061,TMEM173,Transcriptional Regulation,GO:0006355
133522,PPARGC1B,Transcriptional Regulation,GO:0006355
84441,MAML2,Transcriptional Regulation,GO:0006355
54806,AHI1,Transcriptional Regulation,GO:0006355
253461,ZBTB38,Transcriptional Regulation,GO:0006355
83637,ZMIZ2,Transcriptional Regulation,GO:0006355
80312,TET1,Transcriptional Regulation,GO:0006355
79155,TNIP2,Transcriptional Regulation,GO:0006355
